Graph,Number of Nodes,Edge Percentage,Number of Edges,k,kn,Iterations,Iterations Percentage,Repetitions,Total Time,Average Repetition Time,Success Count,Success Probability,Success,Min Success Iteration,Max Success Iteration,Average Success Iteration,Average Iterations,Vertices
Grafo1.txt,50,24.979591836734695,306,0.125,6,17500,0.0011012730716708516,10,0.005583000001934124,0.0005583000001934124,10,1.0,True,20.0,303.0,101.8,101.8,"[40, 37, 47, 36, 31, 8]"
Grafo1.txt,50,24.979591836734695,306,0.125,6,20000,0.0012585977961952588,10,0.0055855999926279765,0.0005585599992627976,10,1.0,True,20.0,303.0,101.8,101.8,"[40, 37, 47, 36, 31, 8]"
Grafo1.txt,50,24.979591836734695,306,0.25,12,50,4.118627981789974e-10,10,0.05943689999912749,0.005943689999912749,0,0.0,False,,,,50.0,
Grafo1.txt,50,24.979591836734695,306,0.25,12,100,8.237255963579949e-10,10,0.06349890000274172,0.006349890000274172,0,0.0,False,,,,100.0,
Grafo1.txt,50,24.979591836734695,306,0.25,12,500,4.118627981789974e-09,10,0.09205779999683728,0.009205779999683727,0,0.0,False,,,,500.0,
Grafo1.txt,50,24.979591836734695,306,0.25,12,1000,8.237255963579947e-09,10,0.21166469999661786,0.021166469999661784,0,0.0,False,,,,1000.0,
Grafo1.txt,50,24.979591836734695,306,0.25,12,2500,2.059313990894987e-08,10,0.3238545999993221,0.03238545999993221,0,0.0,False,,,,2500.0,
Grafo1.txt,50,24.979591836734695,306,0.25,12,5000,4.118627981789974e-08,10,0.5169425999993109,0.05169425999993109,0,0.0,False,,,,5000.0,
Grafo1.txt,50,24.979591836734695,306,0.25,12,7500,6.177941972684961e-08,10,0.7984639999958745,0.07984639999958745,0,0.0,False,,,,7500.0,
Grafo1.txt,50,24.979591836734695,306,0.25,12,10000,8.237255963579948e-08,10,1.0006303000009211,0.10006303000009212,0,0.0,False,,,,10000.0,
Grafo1.txt,50,24.979591836734695,306,0.25,12,12500,1.0296569954474935e-07,10,1.199712699999509,0.11997126999995089,0,0.0,False,,,,12500.0,
Grafo1.txt,50,24.979591836734695,306,0.25,12,15000,1.2355883945369922e-07,10,1.39753969999947,0.139753969999947,0,0.0,False,,,,15000.0,
